form	volume	scan	headword_ocr	printed
ODYREAZ	bsb10314207	174	We	ὀδύρεαζ
ODYREPAI	bsb11762465	779	Item .	ὀδύρεπαι
ODYRESTHAI	bsb11762465	864	Ma	ὀδύρεσθαι
ODYRESTHZ	bsb11762465	779	Item .	ὀδύρεσθζ
ODYRME	bsb11762465	64	Ab	ὀδυρμέ
OEIDEES	bsb10314207	232	Zitterig .	οειδεής
OEIN	bsb10314207	65	Vernewen .	όειν
OEIO	bsb11762465	725	Jahr .	οείο-
OEIOPOS	bsb11762465	346	Ed	ωείοπος
OELOS	bsb11762465	830	Leilach .	όῆλος
OENTOS	bsb10314207	88	Viefchreich .	όεντος
OEPOLES	bsb11762465	458	Fürfäuffer .	ωεπώλης
OFANIZETHAI	bsb10314207	222	Bergehen .	ὠφανίζεθαι
OFEILE	bsb11762465	1064	Schulde .	ὀφειλή
OFEILEIN	bsb11762465	290	Gallic . rendre grace .	ὀφείλειν
OFEILEMA	bsb11762465	861	ner mahnen .	ὀφείλημα
OFEILETES	bsb11762465	535	schafft .	ὀφειλέτης
OFEILF	bsb11762465	399	Er	ὀφείλφ
OFEILO	bsb11762465	219	Perfoluere debita , reddere	ὀφειλό
OFEILOMTHMA	bsb11762465	219	Be	ὀφειλόμθμα
OFEILOMTHMON	bsb11762465	1064	Exigere debitum .	ὀφειλόμθμον
OFEILOMURON	bsb11762465	861	ner mahnen .	ὀφειλόμύρον
OFEILOMYRON	bsb11762465	861	ner mahnen .	ὀφειλόμύρον
OFEILON	bsb11762465	1064	Schuldener .	ὀφείλων
OFEILONAS	bsb11762465	1064	Exigere debitum .	ὀφείλονας
OFEILOS	bsb11762465	1065	Sch	ὀφείλως
OFEILPH	bsb11762465	399	Er	ὀφείλφ
OFELEEIN	bsb11762465	678	He	ὠφελέειν
OFELEI	bsb10314207	253	thun .	ωφελεί
OFELEIA	bsb11762465	573	Gewinn .	ὠφέλεια
OFELEIAN	bsb11762465	77	M	ὠφέλειαν
OFELEIAS	bsb11762465	1085	Se	ὠφελείας
OFELEIN	bsb10314207	87	Vi	ὠφελεῖν
OFELEMA	bsb10314207	87	Vi	ὠφέλημα
OFELEON	bsb11762465	157	Batten / nük sein .	ὠφελέον
OFELES	bsb11762465	124	Au	ὠφελὴς
OFELESA	bsb11762465	429	seyn .	ὠφελήσα
OFELESERON	bsb11762465	768	Keil .	ὠφελέςερον
OFELIMON	bsb11762465	429	seyn .	ωφέλιμον
OFELIMOS	bsb11762465	932	Nüßlich .	ὠφέλιμος
OFELIZEIN	bsb11762465	140	Ausleschen .	ὀφελίζειν
OFELLEIN	bsb10314207	245	Item .	ὀφέλλειν
OFELON	bsb11762465	932	Nuk .	ὠφελῶν
OFILEEIN	bsb11762465	457	Fårdern .	ὠφιλέειν
OFIS	bsb11762465	344	Edechs .	όφις
OFLE	bsb11762465	1064	Schulde .	ὄφλη-
OFLECOZAS	bsb11762465	1064	Exigere debitum .	ὠφληκόζας
OFLEKOZAS	bsb11762465	1064	Exigere debitum .	ὠφληκόζας
OFLEMA	bsb11762465	219	Diffoluere æs debitum .	ὄφλημα
OFLEMAS	bsb11762465	958	Pflegerin .	όφλημας
OFLEMASI	bsb11762465	1064	Schuldig sein .	ὀφλήμασι
OFLEMATA	bsb11762465	277	Bürgen seken .	ὀφλήματα
OFLESIS	bsb11762465	1064	Schulde .	ὄφλησις
OFLISCANEIN	bsb11762465	365	Ein gelecht machen .	ὀφλισκάνειν
OFLISKANEIN	bsb11762465	365	Ein gelecht machen .	ὀφλισκάνειν
OFLON	bsb11762465	1065	Sch	ὄφλων
OFORO	bsb11762465	288	renne .	ὄφορο
OFOS	bsb11762465	665	riegel .	ὀφώς
OFRA	bsb11762465	83	M	ὄφρα
OFRUDAS	bsb11762465	1076	Schwillen .	ὀφρύδας
OFRUS	bsb11762465	131	Augbrauwen .	ὀφρὺς
OFRYDAS	bsb11762465	1076	Schwillen .	ὀφρύδας
OFRYS	bsb11762465	131	Augbrauwen .	ὀφρὺς
OFSMATIA	bsb11762465	388	Dem .	οφσματία
OFTHAL	bsb10314207	217	Ba	ὀφθαλ
OFTHALMES	bsb11762465	132	Augen zuthun .	ὀφθαλμές
OFTHALMIA	bsb11762465	476	Fl	ὀφθαλμία
OFTHALMOIS	bsb11762465	360	Cic . Effe in oculis alicui .	ὀφθαλμοῖς
OFTHALMON	bsb11762465	409	Er	ὀφθαλμῶν
OFTHALMOS	bsb11762465	130	Aug.	ὀφθαλμός
OFTHESETAI	bsb11762465	360	Suum cuique pulcrum .	ὀφθήσεται
OGCA	bsb11762465	561	Geschwulst .	ὄγκα
OGCHOS	bsb11762465	861	Mandelgeschwer .	ὄγχος
OGCION	bsb11762465	791	Ko	ὄγκιον
OGCO	bsb11762465	99	oder Wespen .	ὄγκο
OGCODES	bsb11762465	561	Gefchwollen .	ὀγκώδης
OGCOS	bsb10314207	178	Weite .	όγκος
OGKA	bsb11762465	561	Geschwulst .	ὄγκα
OGKION	bsb11762465	791	Ko	ὄγκιον
OGKO	bsb11762465	99	oder Wespen .	ὄγκο
OGKODES	bsb11762465	561	Gefchwollen .	ὀγκώδης
OGKOS	bsb10314207	178	Weite .	όγκος
OGLUFIS	bsb11762465	939	Ohrlöffel .	ὠγλυφίς
OGLUPHIS	bsb11762465	939	Ohrlöffel .	ὠγλυφίς
OGLYFIS	bsb11762465	939	Ohrlöffel .	ὠγλυφίς
OGLYPHIS	bsb11762465	939	Ohrlöffel .	ὠγλυφίς
OGMA	bsb11762465	502	Furch / Ackerfurch .	όγμα
OIABOEUS	bsb11762465	1000	Rieme / Nestel .	Οιαβοεὺς
OIABOEYS	bsb11762465	1000	Rieme / Nestel .	Οιαβοεὺς
OIADE	bsb11762465	82	Al	οἷαδή
OIAN	bsb11762465	1087	hen vnd erhalten .	οιαν
OIATZON	bsb11762465	470	Fleisch .	ὀιάτζον
OIBAN	bsb11762465	1022	rachel .	ωίβαν
OIBAZEIN	bsb11762465	288	Dammen .	οιβάζειν
OICA	bsb11762465	1038	Sch	οἶκα
OICADES	bsb11762465	664	Hauhvatter .	όικαδες
OICANO	bsb11762465	663	Haußgenoß .	οἴκανο
OICANOS	bsb11762465	357	Eigen .	οἰκανός
OICE	bsb11762465	877	Me	ωική
OICEIN	bsb10314207	236	Zuchtig sein .	οἰκεῖν
OICEIO	bsb11762465	357	Eigen .	οἰκεῖο
OICEIOI	bsb11762465	486	Freunde .	οἰκεῖοι
OICEION	bsb11762465	489	Fr	οἰκεῖον
OICEIOPITA	bsb11762465	419	Es	οἰκειόπιτα
OICEIOS	bsb10314207	79	Verwandt .	οἰκεῖος
OICEIOTATA	bsb11762465	419	Es	οἰκειότατα
OICEIOTERON	bsb11762465	419	Es	οἰκειότερον
OICEIOTES	bsb10314207	79	Verwandtschafft .	οίκειότης
OICEIOTEZAS	bsb11762465	489	nen .	οἰκειότηζας
OICEMA	bsb10314207	141	Vogelbawr .	οἴκημα
OICEMIA	bsb11762465	534	Gefengnif .	οἴκημια
OICESIS	bsb10314207	209	Conung .	οἴκησις
OICETE	bsb11762465	172	Behaufung .	οἰκητή-
OICETERIA	bsb11762465	655	Handgeschirr ,	οἰκητήρια
OICETES	bsb11762465	137	Aufgeber .	οικητής
OICETOR	bsb11762465	370	Einwohner .	οἰκήτωρ
OICHEMA	bsb11762465	546	Gemach .	οίχημα
OICHIOS	bsb10314207	73	Verschwinden .	οίχιος
OICHOS	bsb11762465	946	Pallast .	οίχος
OICI	bsb10314207	141	Vogelbawr .	οἰκί-
OICIA	bsb11762465	554	Ge	οἰκία
OICIAI	bsb11762465	364	fen / anzunden .	οἰκίαι
OICIAN	bsb10314207	228	Zimmerman .	οικίαν
OICIAS	bsb11762465	144	Aufscken .	οικίας
OICIDIA	bsb10314207	141	Vogelbawr .	οἰκίδια
OICIDION	bsb10314207	141	Vogelbawr .	οἰκίδιον
OICIEIN	bsb10314207	208	Wonen .	οἰκίειν
OICIOS	bsb11762465	526	Gebewombstoffen .	οἰκίως
OICITEIA	bsb11762465	663	Haußgesind .	οἰκιτεία
OICIZETHAI	bsb11762465	1122	Stadt bawen .	οικίζεθαι
OICIZON	bsb11762465	1122	Stadt bawen .	οικίζον
OICMATIAS	bsb11762465	700	Hochfertig .	οἰκματίας
OICO	bsb10314207	228	Zimmerman .	ὀικό-
OICODOME	bsb11762465	526	Gebew .	οἰκοδομὴ
OICODOMEIN	bsb10314207	52	Ve	οἰκοδομεῖν
OICODOMESIS	bsb11762465	158	Bawung .	όικοδόμησις
OICODOMIA	bsb11762465	158	Bawung .	οἰκοδομία
OICODOMO	bsb10314207	228	Zimmerman .	οικοδόμο
OICODOMOU	bsb11762465	158	Bawmeister .	οἰκοδόμου
OICODOMU	bsb11762465	158	Bawmeister .	οἰκοδόμου
OICOMA	bsb11762465	722	Hütte / oder Zelte .	οίκωμα
OICON	bsb11762465	158	Bawen .	ὀἴκον
OICONOMO	bsb11762465	137	Aufgeber .	οἰκονόμο
OICOROS	bsb11762465	715	Hu	οἰκορὸς
OICOS	bsb10314207	209	Conung .	οἶκος
OICOTHECE	bsb11762465	791	Ko	οικοθήκη
OICOTHEKE	bsb11762465	791	Ko	οικοθήκη
OICOTHEROS	bsb11762465	715	Hu	οἰκόθερος
OICOU	bsb11762465	134	hittilmicol - ra .	όικου
OICTH	bsb10314207	8	Tempel .	ὀἴκΘ
OICTHISON	bsb11762465	720	Hu	οἴκθισον
OICU	bsb11762465	134	hittilmicol - ra .	όικου
OIDA	bsb11762465	728	Je	οἶδα
OIDAS	bsb11762465	416	Es ist dir bekandt .	οἶδας
OIDEEIN	bsb11762465	1076	Schwillen .	οἰδέειν
OIDEI	bsb11762465	732	Ich weiß wol .	οἶδει
OIDOMICES	bsb11762465	158	Bawmeister .	οἰδομικές
OIDOMIKES	bsb11762465	158	Bawmeister .	οἰδομικές
OIEAPZ	bsb11762465	505	Für gewiß halten .	οἴεαπζ
OIEOS	bsb11762465	505	Für gewiß halten .	οἴεος
OIEROS	bsb10314207	211	Wu	οἶερος
OIFOLES	bsb11762465	773	Ke	οἰφωλὴς
OIFULACE	bsb10314207	151	Wache .	ωιφυλακή
OIFULAKE	bsb10314207	151	Wache .	ωιφυλακή
OIFYLACE	bsb10314207	151	Wache .	ωιφυλακή
OIFYLAKE	bsb10314207	151	Wache .	ωιφυλακή
OIIEREIN	bsb11762465	389	gen .	οιιήρειν
OIKA	bsb11762465	1038	Sch	οἶκα
OIKADES	bsb11762465	664	Hauhvatter .	όικαδες
OIKANO	bsb11762465	663	Haußgenoß .	οἴκανο
OIKANOS	bsb11762465	357	Eigen .	οἰκανός
OIKE	bsb11762465	877	Me	ωική
OIKEIN	bsb10314207	236	Zuchtig sein .	οἰκεῖν
OIKEIO	bsb11762465	357	Eigen .	οἰκεῖο
OIKEIOI	bsb11762465	486	Freunde .	οἰκεῖοι
OIKEION	bsb11762465	489	Fr	οἰκεῖον
OIKEIOPITA	bsb11762465	419	Es	οἰκειόπιτα
OIKEIOS	bsb10314207	79	Verwandt .	οἰκεῖος
OIKEIOTATA	bsb11762465	419	Es	οἰκειότατα
OIKEIOTERON	bsb11762465	419	Es	οἰκειότερον
OIKEIOTES	bsb10314207	79	Verwandtschafft .	οίκειότης
OIKEIOTEZAS	bsb11762465	489	nen .	οἰκειότηζας
OIKEMA	bsb10314207	141	Vogelbawr .	οἴκημα
OIKEMIA	bsb11762465	534	Gefengnif .	οἴκημια
OIKESIS	bsb10314207	209	Conung .	οἴκησις
OIKETE	bsb11762465	172	Behaufung .	οἰκητή-
OIKETERIA	bsb11762465	655	Handgeschirr ,	οἰκητήρια
OIKETES	bsb11762465	137	Aufgeber .	οικητής
OIKETOR	bsb11762465	370	Einwohner .	οἰκήτωρ
OIKI	bsb10314207	141	Vogelbawr .	οἰκί-
OIKIA	bsb11762465	554	Ge	οἰκία
OIKIAI	bsb11762465	364	fen / anzunden .	οἰκίαι
OIKIAN	bsb10314207	228	Zimmerman .	οικίαν
OIKIAS	bsb11762465	144	Aufscken .	οικίας
OIKIDIA	bsb10314207	141	Vogelbawr .	οἰκίδια
OIKIDION	bsb10314207	141	Vogelbawr .	οἰκίδιον
OIKIEIN	bsb10314207	208	Wonen .	οἰκίειν
OIKIOS	bsb11762465	526	Gebewombstoffen .	οἰκίως
OIKITEIA	bsb11762465	663	Haußgesind .	οἰκιτεία
OIKIZETHAI	bsb11762465	1122	Stadt bawen .	οικίζεθαι
OIKIZON	bsb11762465	1122	Stadt bawen .	οικίζον
OIKMATIAS	bsb11762465	700	Hochfertig .	οἰκματίας
OIKO	bsb10314207	228	Zimmerman .	ὀικό-
OIKODOME	bsb11762465	526	Gebew .	οἰκοδομὴ
OIKODOMEIN	bsb10314207	52	Ve	οἰκοδομεῖν
OIKODOMESIS	bsb11762465	158	Bawung .	όικοδόμησις
OIKODOMIA	bsb11762465	158	Bawung .	οἰκοδομία
OIKODOMO	bsb10314207	228	Zimmerman .	οικοδόμο
OIKODOMOU	bsb11762465	158	Bawmeister .	οἰκοδόμου
OIKODOMU	bsb11762465	158	Bawmeister .	οἰκοδόμου
OIKOMA	bsb11762465	722	Hütte / oder Zelte .	οίκωμα
OIKON	bsb11762465	158	Bawen .	ὀἴκον
OIKONOMO	bsb11762465	137	Aufgeber .	οἰκονόμο
OIKOROS	bsb11762465	715	Hu	οἰκορὸς
OIKOS	bsb10314207	209	Conung .	οἶκος
OIKOTHECE	bsb11762465	791	Ko	οικοθήκη
OIKOTHEKE	bsb11762465	791	Ko	οικοθήκη
OIKOTHEROS	bsb11762465	715	Hu	οἰκόθερος
OIKOU	bsb11762465	134	hittilmicol - ra .	όικου
OIKTH	bsb10314207	8	Tempel .	ὀἴκΘ
OIKTHISON	bsb11762465	720	Hu	οἴκθισον
OIKU	bsb11762465	134	hittilmicol - ra .	όικου
OIMO	bsb11762465	686	Trawren .	οἰμώ-
OIMOI	bsb11762465	69	Ach .	οἴμοι
OIMOS	bsb10314207	164	Weg .	οιμος
OIMOZEN	bsb10314207	174	We	οἰμώζεν
OINACH	bsb10314207	27	Tr	όιναχ-
OINANTHE	bsb11762465	881	Mi	οἰνάνθη
OINARION	bsb10314207	26	felbft abfellt .	οἰνάριον
OINASEN	bsb11762465	636	Gros arbeit thun .	ὁιναςεν
OINE	bsb10314207	173	Weinrab .	οἴνη
OINERUSIS	bsb11762465	971	Quartier .	οἰνήρυσις
OINERYSIS	bsb11762465	971	Quartier .	οἰνήρυσις
OINO	bsb11762465	860	Maluasier .	οἶνο
OINOCHOEIN	bsb11762465	369	Einschencken .	οινοχοεῖν
OINOCHREIN	bsb11762465	369	Einschencken .	οἰνοχρεῖν
OINOFLIGEIN	bsb10314207	142	trincken .	οἰνοφλιγεῖν
OINOFLUGIA	bsb10314207	27	Trunckenheit .	οἰνοφλυγία
OINOFLUX	bsb10314207	27	Tr	ὀινόφλυξ
OINOFLYGIA	bsb10314207	27	Trunckenheit .	οἰνοφλυγία
OINOFLYX	bsb10314207	27	Tr	ὀινόφλυξ
OINOFORON	bsb11762465	765	Kanne .	οἰνοφόρον
OINOFOROS	bsb10314207	173	Weinrab .	οἰνοφόρος
OINOLEPIO	bsb11762465	550	Ge	ὀινόληπιο
OINOMELI	bsb11762465	282	Clar .	οἰνόμελι
OINON	bsb10314207	173	Wein ablassen .	οἶνον
OINOPHLIGEIN	bsb10314207	142	trincken .	οἰνοφλιγεῖν
OINOPHLUGIA	bsb10314207	27	Trunckenheit .	οἰνοφλυγία
OINOPHLUX	bsb10314207	27	Tr	ὀινόφλυξ
OINOPHLYGIA	bsb10314207	27	Trunckenheit .	οἰνοφλυγία
OINOPHLYX	bsb10314207	27	Tr	ὀινόφλυξ
OINOPHORON	bsb11762465	765	Kanne .	οἰνοφόρον
OINOPHOROS	bsb10314207	173	Weinrab .	οἰνοφόρος
OINOPIPAS	bsb11762465	1018	Sa	όινοπίπας
OINOPOLES	bsb11762465	807	Krüger .	οἰνοπώλης
OINOPOLION	bsb10314207	173	hauf .	οίνοπώλιον
OINOPS	bsb11762465	770	Weinkeller .	οίνοψ
OINOS	bsb10314207	171	Gallic . vin .	οἶνος
OINOTHECE	bsb11762465	770	Weinkeller .	οινοθήκη
OINOTHEKE	bsb11762465	770	Weinkeller .	οινοθήκη
OION	bsb10314207	113	Aduerbialiter .	οἷον
OIONISMA	bsb11762465	107	wunderlicher dinge .	οἰώνισμα
OIONO	bsb10314207	159	Wa	οίωνο-
OIONOPOLOS	bsb10314207	148	Item .	οἰωνοπόλος
OIONOS	bsb10314207	140	Vogel .	οἰωνὸς
OIONOSCO	bsb10314207	159	Warsager .	όιωνοσκό
OIONOSCOPIA	bsb11762465	107	wunderlicher dinge .	οἰωνοσκοπία
OIONOSKO	bsb10314207	159	Warsager .	όιωνοσκό
OIONOSKOPIA	bsb11762465	107	wunderlicher dinge .	οἰωνοσκοπία
OIONTE	bsb11762465	422	Es ist vnmüglich .	οἷόντε
OIOSTE	bsb11762465	580	Glaubig .	ὁῖοςτε
OIPHOLES	bsb11762465	773	Ke	οἰφωλὴς
OIPHULACE	bsb10314207	151	Wache .	ωιφυλακή
OIPHULAKE	bsb10314207	151	Wache .	ωιφυλακή
OIPHYLACE	bsb10314207	151	Wache .	ωιφυλακή
OIPHYLAKE	bsb10314207	151	Wache .	ωιφυλακή
OIPLOTON	bsb11762465	885	Mi	ὀίπλωτον
OIPONTES	bsb11762465	200	Besem / basen .	οἴποντες
OIROS	bsb11762465	953	Pfeil .	ὁἱρὸς
OISF	bsb11762465	893	Narr klug .	οἴσφ
OISIA	bsb10314207	168	Vimen , quafi vincimen .	οἰσία
OISODOCE	bsb11762465	791	Ko	οϊςοδόκη
OISODOKE	bsb11762465	791	Ko	οϊςοδόκη
OISOUSAN	bsb11762465	1037	Schiessen .	ὀϊςούσαν
OISPH	bsb11762465	893	Narr klug .	οἴσφ
OISTE	bsb11762465	1042	Schifffeil .	οἶστε
OISUA	bsb10314207	169	Weiden .	οἰσύα
OISUPE	bsb10314207	109	Vnflat .	οἰσύπη
OISUPIS	bsb10314207	109	Vnflat .	οἰσυπὶς
OISUSAN	bsb11762465	1037	Schiessen .	ὀϊςούσαν
OISUSIS	bsb10314207	109	Vnflat .	οἰσυσὶς
OISYA	bsb10314207	169	Weiden .	οἰσύα
OISYPE	bsb10314207	109	Vnflat .	οἰσύπη
OISYPIS	bsb10314207	109	Vnflat .	οἰσυπὶς
OISYSIS	bsb10314207	109	Vnflat .	οἰσυσὶς
OITON	bsb11762465	1037	Schiessen .	οἰτὸν
OKCHE	bsb10314207	102	Vnterfah .	ὀκχὴ
OKCURIPTEIN	bsb10314207	224	Zertrennen .	όκκυρίπτειν
OKCYRIPTEIN	bsb10314207	224	Zertrennen .	όκκυρίπτειν
OKEFA	bsb11762465	322	greiffen .	ὠκεφα-
OKEN	bsb11762465	892	Mit nichte .	ὅκεν
OKEPHA	bsb11762465	322	greiffen .	ὠκεφα-
OKIMBAZEIN	bsb11762465	805	tabhah	ὠκιμβάζειν
OKIOUROS	bsb11762465	793	Krafft .	όκιουρὸς
OKISMOS	bsb11762465	1048	Schlag .	ὠκισμός
OKIUROS	bsb11762465	793	Krafft .	όκιουρὸς
OKKURIPTEIN	bsb10314207	224	Zertrennen .	όκκυρίπτειν
OKKYRIPTEIN	bsb10314207	224	Zertrennen .	όκκυρίπτειν
OKLEAS	bsb11762465	938	Offenbar werden .	όκλεας
OKNEFI	bsb11762465	441	feyn .	ὀκνέφι
OKNEPHI	bsb11762465	441	feyn .	ὀκνέφι
OKNERON	bsb11762465	441	werden .	ὀκνηρὸν
OKNEROS	bsb11762465	439	Fa	ὀκνηρὸς
OKNES	bsb10314207	145	Von jugendt auff .	όκνές
OKNOS	bsb11762465	126	Auffschub .	ὀκνός
OKODES	bsb11762465	1077	Schwülstig .	ὀκώδης
OKOU	bsb11762465	147	Aussischen .	όκου-
OKRATOS	bsb11762465	817	Landeſtraß .	όκρατος
OKRIS	bsb11762465	995	Reuhe .	ὀκρὶς
OKRUPIEN	bsb10314207	56	Verhålen .	οκρύπιεν
OKRYPIEN	bsb10314207	56	Verhålen .	οκρύπιεν
OKSIAZEIN	bsb11762465	974	Rasen / Wüten .	ὠκσιάζειν
OKTENEIA	bsb11762465	172	Digkeit .	ὀκτένεια
OKTIMAEPAS	bsb11762465	1036	Sch	ὀκτιμάεπας
OKTOPES	bsb11762465	1077	Scorpion .	ὀκτώπες
OKTOPLAGEIS	bsb11762465	405	Erschrecket ..	ὀκτοπλαγείς
OKTOXEIOS	bsb10314207	175	Weinmon .	ὀκτόξειος
OKUPTERA	bsb11762465	444	Schweng Federn .	ὠκύπτερα
OKYPTERA	bsb11762465	444	Schweng Federn .	ὠκύπτερα
OLADEN	bsb11762465	1021	gelten .	ολάδην
OLBIAZEIN	bsb11762465	1088	leben geben .	ὀλβιάζειν
OLBIZEIN	bsb11762465	1088	leben geben .	ὀλβίζειν
OLCAS	bsb11762465	1038	Gall , wanire , bateau , nef .	όλκας
OLCE	bsb11762465	972	Quintın .	ὀλκὴ
OLCUSE	bsb10314207	46	Verdammung .	ὀλκύση
OLCYSE	bsb10314207	46	Verdammung .	ὀλκύση
OLECOI	bsb11762465	705	peler .	ὁληκοὶ
OLECRANON	bsb11762465	779	Kloffter .	ὠλέκρανον
OLEEIN	bsb10314207	46	Verdammung .	ὀλέειν
OLEIA	bsb11762465	1030	Schauderung .	ὀλεία
OLEIAS	bsb11762465	232	Bleich .	ὠλείας
OLEKOI	bsb11762465	705	peler .	ὁληκοὶ
OLEKRANON	bsb11762465	779	Kloffter .	ὠλέκρανον
OLEN	bsb10314207	55	Vergifft .	ὀλεν
OLENAS	bsb10314207	246	Zu Raht gehen .	ωλήνας
OLEON	bsb11762465	502	Item :	ὀλέον
OLEPSES	bsb11762465	104	Anschawung .	όλεψες
OLES	bsb10314207	214	Zagung .	όλης
OLESIN	bsb10314207	57	Ve	ὀλέσιν
OLESMION	bsb11762465	1090	obha	ωλήσμιον
OLETHR	bsb10314207	47	Paffiue .	όλεθρ
OLETHRA	bsb10314207	48	Ve	ὀλέθρα
OLETHRION	bsb11762465	576	Todtlich gifft .	ὀλέθριον
OLETHRIOS	bsb10314207	47	Verderblich .	ὀλέθριος
OLETHRO	bsb10314207	48	Ve	ὀλέθρῳ
OLETHRON	bsb10314207	48	Ve	όλεθρον
OLETHROS	bsb10314207	47	Verderblich .	όλεθρος
OLETON	bsb11762465	741	Je	ωλέτον
OLETOS	bsb11762465	668	Heimlich gemach .	ὀλετός
OLIGA	bsb11762465	411	Es	ὀλίγα
OLIGAS	bsb11762465	341	Du	ὀλίγας
OLIGE	bsb11762465	410	Bey nahe .	ὀλίγε
OLIGEN	bsb11762465	1086	warten .	ὀλίγην
OLIGES	bsb11762465	362	hens .	ὀλίγης
OLIGO	bsb10314207	34	Past / Bey nahe .	ὀλίγο
OLIGOCHRONIA	bsb10314207	54	De	ὀλιγοχρόνια
OLIGOFRON	bsb10314207	214	Baghaftig .	ὀλιγόφρων
OLIGOI	bsb11762465	317	Di	όλίγοι
OLIGON	bsb10314207	34	Past / Bey nahe .	ολίγον
OLIGOPHRON	bsb10314207	214	Baghaftig .	ὀλιγόφρων
OLIGOREEIN	bsb10314207	65	Vernichtigen .	ὀλιγωρέειν
OLIGOREIATHZ	bsb11762465	1097	Si	ὀλιγωρεῖαθζ
OLIGOREIN	bsb10314207	42	De	ὀλιγωρεῖν
OLIGOREMTHU	bsb10314207	42	Verachtlich .	ὀλιγωρημθύ
OLIGOREMTHY	bsb10314207	42	Verachtlich .	ὀλιγωρημθύ
OLIGORENTAI	bsb11762465	482	nichts geachtet .	ὀλιγωρένται
OLIGOROS	bsb10314207	109	Aduerbialiter .	ὀλιγώρως
OLIGOS	bsb10314207	219	Be	ὀλίγος
OLIGOU	bsb10314207	65	Vernichtigen .	ὀλίγου
OLIGOUS	bsb11762465	207	Befunders .	ὀλίγους
OLIGU	bsb10314207	65	Vernichtigen .	ὀλίγου
OLIGUS	bsb11762465	207	Befunders .	ὀλίγους
OLITHA	bsb11762465	60	Abfall .	ὅλιθα
OLITHO	bsb11762465	434	Fall .	ὅλιθο
OLKAS	bsb11762465	1038	Gall , wanire , bateau , nef .	όλκας
OLKE	bsb11762465	972	Quintın .	ὀλκὴ
OLKUSE	bsb10314207	46	Verdammung .	ὀλκύση
OLKYSE	bsb10314207	46	Verdammung .	ὀλκύση
OLLIASIS	bsb11762465	232	Blciche Farbe .	ὠλλίασις
OLLUEIN	bsb10314207	46	Verdammung .	ὀλλύειν
OLLUSAN	bsb10314207	57	Ve	ὀλλύσαν
OLLYEIN	bsb10314207	46	Verdammung .	ὀλλύειν
OLLYSAN	bsb10314207	57	Ve	ὀλλύσαν
OLMAN	bsb10314207	103	Item / Dürffen .	Ὀλμᾶν
OLMOS	bsb11762465	895	Mörser .	όλμος
OLOCAUTOMA	bsb11762465	254	Brandopffer .	ὁλοκαύτωμα
OLOCAUTON	bsb11762465	941	Opffer .	ὁλόκαυτον
OLOCAUTOO	bsb11762465	254	Brandopffer .	ὁλοκαυτόω
OLOCAYTOMA	bsb11762465	254	Brandopffer .	ὁλοκαύτωμα
OLOCAYTON	bsb11762465	941	Opffer .	ὁλόκαυτον
OLOCAYTOO	bsb11762465	254	Brandopffer .	ὁλοκαυτόω
OLOCLEROS	bsb11762465	373	Item / Eitel .	ὁλοκλήρως
OLOFUR	bsb11762465	779	Klage .	όλοφυρ-
OLOFURMOS	bsb11762465	687	He	ὀλοφυρμός
OLOFYR	bsb11762465	779	Klage .	όλοφυρ-
OLOFYRMOS	bsb11762465	687	He	ὀλοφυρμός
OLOGO	bsb11762465	619	ge Schrifft .	ὁλόγο
OLOI	bsb11762465	746	In	ὀλοὶ
OLOKAUTOMA	bsb11762465	254	Brandopffer .	ὁλοκαύτωμα
OLOKAUTON	bsb11762465	941	Opffer .	ὁλόκαυτον
OLOKAUTOO	bsb11762465	254	Brandopffer .	ὁλοκαυτόω
OLOKAYTOMA	bsb11762465	254	Brandopffer .	ὁλοκαύτωμα
OLOKAYTON	bsb11762465	941	Opffer .	ὁλόκαυτον
OLOKAYTOO	bsb11762465	254	Brandopffer .	ὁλοκαυτόω
OLOKLEROS	bsb11762465	373	Item / Eitel .	ὁλοκλήρως
OLOLUGME	bsb11762465	687	He	ὀλολυγμὴ
OLOLUZEIN	bsb10314207	174	We	ὀλολύζειν
OLOLYGME	bsb11762465	687	He	ὀλολυγμὴ
OLOLYZEIN	bsb10314207	174	We	ὀλολύζειν
OLON	bsb11762465	254	Brandopffer .	ὅλον
OLOPHUR	bsb11762465	779	Klage .	όλοφυρ-
OLOPHURMOS	bsb11762465	687	He	ὀλοφυρμός
OLOPHYR	bsb11762465	779	Klage .	όλοφυρ-
OLOPHYRMOS	bsb11762465	687	He	ὀλοφυρμός
OLOS	bsb10314207	109	Vn	όλως
OLOTO	bsb11762465	1084	acht haben .	ωλότω
OLOU	bsb11762465	76	reichthumb .	ὅλου
OLPE	bsb11762465	937	Delkrug .	ὅλπη
OLUM	bsb11762465	692	Himlisch .	ὀλύμ-
OLUMPIAS	bsb10314207	182	Westwind .	ὀλυμπίας
OLUMPIO	bsb11762465	599	Gott .	ὀλύμπιο
OLUNTHO	bsb11762465	444	Feige .	όλυνθο
OLURA	bsb11762465	1003	Kogken .	όλυρα
OLYM	bsb11762465	692	Himlisch .	ὀλύμ-
OLYMPIAS	bsb10314207	182	Westwind .	ὀλυμπίας
OLYMPIO	bsb11762465	599	Gott .	ὀλύμπιο
OLYNTHO	bsb11762465	444	Feige .	όλυνθο
OLYRA	bsb11762465	1003	Kogken .	όλυρα
OMADO	bsb11762465	177	Beywohner .	ὁμάδο
